timestamp_1,timestamp_2,timestamp_3,TA_1_1_1,RH_1_1_1,PA_1_1_1,WD_1_1_1,P_1_1_1,SWin_1_1_1,SWout_1_1_1,LWin_1_1_1,LWout_1_1_1,SWdif_1_
yyyy-mm-dd,HH,MM,C,%,kPa,degrees,mm,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2
2024-12-05,20,00,8.33 ,96.85 ,100.33 ,193 ,0.55 ,0.00 ,0.00 ,353.93 ,353.73 ,0.00 
2024-12-05,20,10,8.48 ,96.19 ,100.29 ,191 ,0.12 ,0.00 ,0.00 ,354.44 ,354.70 ,0.10 
2024-12-05,20,20,8.58 ,96.00 ,100.25 ,193 ,0.13 ,0.00 ,0.00 ,354.81 ,355.12 ,0.11 
2024-12-05,20,30,8.69 ,96.14 ,100.21 ,190 ,0.21 ,0.00 ,0.00 ,355.13 ,355.17 ,0.07 
2024-12-05,20,40,8.78 ,95.95 ,100.17 ,192 ,0.21 ,0.00 ,0.00 ,355.01 ,355.53 ,0.00 
2024-12-05,20,50,8.81 ,96.08 ,100.13 ,187 ,0.17 ,0.00 ,0.00 ,355.48 ,355.87 ,0.00 
2024-12-05,21,00,8.81 ,95.70 ,100.07 ,182 ,0.23 ,0.00 ,0.00 ,355.78 ,355.74 ,0.21 
2024-12-05,21,10,8.80 ,95.60 ,100.02 ,180 ,0.28 ,0.00 ,0.00 ,355.79 ,355.55 ,0.29 
2024-12-05,21,20,8.81 ,95.36 ,99.98 ,182 ,0.18 ,0.00 ,0.00 ,356.06 ,356.04 ,0.29 
2024-12-05,21,30,8.84 ,95.46 ,99.94 ,181 ,0.09 ,0.00 ,0.00 ,356.37 ,355.92 ,0.29 
2024-12-05,21,40,8.96 ,95.68 ,99.91 ,184 ,0.42 ,0.00 ,0.00 ,356.45 ,356.33 ,0.14 
2024-12-05,21,50,9.06 ,95.68 ,99.89 ,193 ,0.67 ,0.00 ,0.00 ,356.91 ,356.92 ,0.00 
2024-12-05,22,00,9.07 ,95.13 ,99.87 ,214 ,0.04 ,0.00 ,0.00 ,357.14 ,356.99 ,0.23 
2024-12-05,22,10,9.10 ,95.03 ,99.82 ,193 ,0.26 ,0.00 ,0.00 ,357.09 ,356.78 ,0.12 
2024-12-05,22,20,9.14 ,95.62 ,99.78 ,187 ,0.74 ,0.00 ,0.00 ,357.17 ,357.31 ,0.00 
2024-12-05,22,30,9.21 ,95.45 ,99.75 ,188 ,0.77 ,0.00 ,0.00 ,356.78 ,357.64 ,0.00 
2024-12-05,22,40,9.27 ,95.61 ,99.71 ,184 ,1.09 ,0.00 ,0.00 ,356.84 ,357.81 ,0.00 
2024-12-05,22,50,9.26 ,96.03 ,99.69 ,182 ,1.07 ,0.00 ,0.00 ,357.03 ,358.18 ,0.00 
2024-12-05,23,00,9.32 ,95.56 ,99.65 ,186 ,1.02 ,0.00 ,0.00 ,357.30 ,358.38 ,0.00 
2024-12-05,23,10,9.47 ,95.18 ,99.67 ,201 ,1.26 ,0.00 ,0.00 ,358.29 ,358.84 ,0.00 
2024-12-05,23,20,9.53 ,96.58 ,99.69 ,201 ,1.28 ,0.00 ,0.00 ,357.91 ,359.10 ,0.00 
2024-12-05,23,30,9.56 ,103.93 ,99.68 ,201 ,1.08 ,0.00 ,0.00 ,356.13 ,359.55 ,0.00 
2024-12-05,23,40,9.64 ,104.11 ,99.67 ,211 ,0.39 ,0.00 ,0.00 ,355.96 ,360.08 ,0.00 
2024-12-05,23,50,9.78 ,94.86 ,99.64 ,213 ,0.10 ,0.00 ,0.00 ,357.48 ,360.39 ,0.11 
2024-12-06,00,00,9.86 ,92.95 ,99.62 ,219 ,0.36 ,0.00 ,0.00 ,358.43 ,360.53 ,0.18 
2024-12-06,00,10,9.92 ,91.86 ,99.62 ,220 ,0.00 ,0.00 ,0.00 ,358.28 ,360.48 ,0.40 
2024-12-06,00,20,10.12 ,90.69 ,99.63 ,238 ,0.19 ,0.00 ,0.00 ,358.62 ,361.03 ,0.36 
2024-12-06,00,30,10.34 ,87.95 ,99.67 ,265 ,0.02 ,0.01 ,0.00 ,351.67 ,360.77 ,1.00 
2024-12-06,00,40,10.44 ,81.65 ,99.69 ,288 ,0.00 ,0.64 ,0.00 ,350.15 ,359.00 ,2.02 
2024-12-06,00,50,10.32 ,79.96 ,99.72 ,287 ,0.00 ,0.96 ,0.00 ,351.03 ,357.54 ,2.18 
2024-12-06,01,00,10.13 ,79.74 ,99.74 ,283 ,0.00 ,0.84 ,0.00 ,348.21 ,356.31 ,1.61 
2024-12-06,01,10,10.06 ,78.70 ,99.76 ,284 ,0.00 ,0.73 ,0.00 ,347.22 ,356.39 ,1.24 
2024-12-06,01,20,10.01 ,77.48 ,99.78 ,283 ,0.00 ,0.65 ,0.00 ,345.35 ,355.91 ,0.72 
2024-12-06,01,30,9.93 ,78.01 ,99.80 ,276 ,0.00 ,0.50 ,0.00 ,345.61 ,355.74 ,0.29 
2024-12-06,01,40,9.89 ,77.30 ,99.82 ,278 ,0.00 ,0.16 ,0.00 ,346.17 ,355.51 ,0.00 
2024-12-06,01,50,9.51 ,79.91 ,99.84 ,273 ,0.00 ,0.00 ,0.00 ,346.08 ,354.13 ,0.00 
2024-12-06,02,00,9.44 ,78.88 ,99.85 ,269 ,0.00 ,0.00 ,0.00 ,342.55 ,353.31 ,0.00 
2024-12-06,02,10,9.34 ,78.93 ,99.86 ,268 ,0.00 ,0.00 ,0.00 ,347.03 ,353.24 ,0.00 
2024-12-06,02,20,9.09 ,79.99 ,99.88 ,277 ,0.03 ,0.00 ,0.00 ,345.49 ,352.18 ,0.00 
2024-12-06,02,30,8.96 ,79.38 ,99.89 ,271 ,0.00 ,0.00 ,0.00 ,344.74 ,351.48 ,0.00 
2024-12-06,02,40,8.88 ,79.06 ,99.91 ,271 ,0.00 ,0.00 ,0.00 ,342.10 ,351.26 ,0.00 
2024-12-06,02,50,8.40 ,84.07 ,99.92 ,270 ,0.10 ,0.00 ,0.00 ,344.35 ,350.36 ,0.00 
2024-12-06,03,00,8.10 ,87.15 ,99.94 ,263 ,0.03 ,0.00 ,0.00 ,344.18 ,349.72 ,0.00 
2024-12-06,03,10,8.01 ,87.36 ,99.95 ,266 ,0.06 ,0.00 ,0.00 ,345.05 ,349.33 ,0.00 
2024-12-06,03,20,8.12 ,86.04 ,99.96 ,267 ,0.15 ,0.00 ,0.00 ,343.91 ,349.60 ,0.00 
2024-12-06,03,30,8.21 ,84.59 ,99.98 ,267 ,0.01 ,0.00 ,0.00 ,341.52 ,349.56 ,0.20 
2024-12-06,03,40,8.46 ,81.27 ,99.99 ,274 ,0.00 ,0.00 ,0.00 ,340.41 ,349.61 ,0.20 
2024-12-06,03,50,8.52 ,80.08 ,100.00 ,275 ,0.00 ,0.00 ,0.00 ,337.97 ,348.92 ,0.00 
2024-12-06,04,00,8.62 ,77.51 ,100.00 ,276 ,0.02 ,0.00 ,0.00 ,321.59 ,347.10 ,0.00 
2024-12-06,04,10,8.49 ,78.59 ,100.01 ,271 ,0.00 ,0.00 ,0.00 ,326.82 ,346.96 ,0.00 
2024-12-06,04,20,8.51 ,80.36 ,100.04 ,269 ,0.03 ,0.00 ,0.00 ,340.90 ,349.36 ,0.00 
2024-12-06,04,30,8.20 ,82.64 ,100.04 ,272 ,0.08 ,0.00 ,0.00 ,325.77 ,347.38 ,0.00 
2024-12-06,04,40,8.27 ,82.23 ,100.06 ,272 ,0.00 ,0.00 ,0.00 ,337.83 ,348.56 ,0.00 
2024-12-06,04,50,8.31 ,82.63 ,100.08 ,273 ,0.00 ,0.00 ,0.00 ,338.66 ,349.32 ,0.00 
2024-12-06,05,00,8.28 ,82.61 ,100.10 ,273 ,0.00 ,0.00 ,0.00 ,332.66 ,348.50 ,0.00 
2024-12-06,05,10,8.34 ,81.58 ,100.11 ,283 ,0.00 ,0.00 ,0.00 ,330.14 ,348.90 ,0.00 
2024-12-06,05,20,8.15 ,82.30 ,100.13 ,282 ,0.00 ,0.00 ,0.00 ,304.13 ,346.25 ,0.00 
2024-12-06,05,30,8.28 ,82.20 ,100.15 ,280 ,0.00 ,0.00 ,0.00 ,318.19 ,347.72 ,0.00 
2024-12-06,05,40,8.42 ,80.24 ,100.16 ,283 ,0.00 ,0.00 ,0.00 ,311.01 ,347.71 ,0.00 
2024-12-06,05,50,8.66 ,78.12 ,100.18 ,277 ,0.00 ,0.00 ,0.00 ,339.55 ,349.75 ,0.00 
2024-12-06,06,00,8.72 ,77.53 ,100.20 ,276 ,0.00 ,0.00 ,0.00 ,339.94 ,350.03 ,0.00 
2024-12-06,06,10,8.73 ,77.96 ,100.22 ,280 ,0.00 ,0.00 ,0.00 ,340.18 ,350.46 ,0.00 
2024-12-06,06,20,8.86 ,76.20 ,100.25 ,278 ,0.03 ,0.00 ,0.00 ,339.00 ,350.54 ,0.00 
2024-12-06,06,30,8.93 ,74.49 ,100.26 ,281 ,0.00 ,0.00 ,0.00 ,335.57 ,350.86 ,0.00 
2024-12-06,06,40,8.83 ,74.73 ,100.29 ,288 ,0.00 ,0.00 ,0.00 ,328.78 ,349.34 ,0.00 
2024-12-06,06,50,8.70 ,76.08 ,100.32 ,291 ,0.00 ,0.00 ,0.00 ,331.26 ,349.39 ,0.00 
2024-12-06,07,00,8.55 ,77.84 ,100.34 ,289 ,0.00 ,0.00 ,0.00 ,336.21 ,348.89 ,0.00 
2024-12-06,07,10,8.62 ,77.22 ,100.36 ,280 ,0.00 ,0.00 ,0.00 ,329.80 ,348.82 ,0.00 
2024-12-06,07,20,8.65 ,77.68 ,100.38 ,276 ,0.00 ,0.00 ,0.00 ,342.77 ,349.69 ,0.00 
2024-12-06,07,30,8.44 ,80.64 ,100.40 ,288 ,0.10 ,0.00 ,0.00 ,340.95 ,349.22 ,1.24 
2024-12-06,07,40,8.24 ,82.89 ,100.42 ,283 ,0.07 ,1.01 ,0.00 ,340.87 ,349.10 ,3.24 
2024-12-06,07,50,8.41 ,80.74 ,100.43 ,282 ,0.00 ,6.09 ,0.00 ,333.88 ,349.12 ,7.54 
2024-12-06,08,00,8.79 ,77.16 ,100.43 ,281 ,0.00 ,12.83 ,0.00 ,326.95 ,349.45 ,13.83 
2024-12-06,08,10,8.98 ,75.79 ,100.44 ,283 ,0.00 ,12.71 ,0.01 ,328.80 ,350.51 ,13.81 
2024-12-06,08,20,9.13 ,75.63 ,100.46 ,282 ,0.00 ,24.56 ,2.02 ,329.77 ,351.49 ,25.55 
2024-12-06,08,30,9.19 ,75.68 ,100.49 ,279 ,0.01 ,27.48 ,2.92 ,339.87 ,353.02 ,27.86 
2024-12-06,08,40,9.23 ,76.51 ,100.51 ,280 ,0.00 ,19.16 ,0.63 ,343.97 ,353.35 ,19.86 
2024-12-06,08,50,9.32 ,76.53 ,100.54 ,284 ,0.00 ,32.65 ,3.71 ,338.68 ,353.69 ,33.66 
2024-12-06,09,00,9.42 ,75.95 ,100.56 ,283 ,0.00 ,45.23 ,7.46 ,338.66 ,354.50 ,46.35 
2024-12-06,09,10,9.38 ,76.53 ,100.59 ,285 ,0.00 ,60.04 ,11.51 ,332.58 ,355.06 ,61.27 
2024-12-06,09,20,9.47 ,75.69 ,100.63 ,287 ,0.00 ,52.81 ,9.66 ,341.49 ,354.81 ,54.28 
2024-12-06,09,30,9.15 ,79.64 ,100.68 ,296 ,0.00 ,58.48 ,10.18 ,341.94 ,354.32 ,61.42 
2024-12-06,09,40,9.09 ,80.61 ,100.70 ,293 ,0.00 ,53.60 ,9.01 ,346.32 ,354.47 ,56.17 
2024-12-06,09,50,9.00 ,82.50 ,100.73 ,289 ,0.00 ,51.56 ,8.09 ,348.40 ,353.84 ,54.66 
2024-12-06,10,00,9.08 ,82.44 ,100.75 ,287 ,0.05 ,68.26 ,12.89 ,348.01 ,354.84 ,71.64 
2024-12-06,10,10,8.83 ,85.58 ,100.82 ,290 ,0.17 ,54.46 ,8.65 ,346.21 ,353.80 ,57.88 
2024-12-06,10,20,8.87 ,85.31 ,100.85 ,290 ,0.02 ,95.35 ,21.17 ,345.51 ,355.13 ,95.22 
2024-12-06,10,30,8.96 ,84.74 ,100.84 ,288 ,0.00 ,83.03 ,15.98 ,344.77 ,355.51 ,85.22 
2024-12-06,10,40,8.99 ,84.92 ,100.85 ,280 ,0.00 ,86.03 ,17.52 ,348.39 ,355.85 ,87.95 
2024-12-06,10,50,8.99 ,84.65 ,100.87 ,288 ,0.08 ,59.93 ,10.60 ,350.10 ,355.08 ,62.10 
2024-12-06,11,00,8.93 ,84.84 ,100.90 ,290 ,0.02 ,78.27 ,15.55 ,349.10 ,355.36 ,81.56 
2024-12-06,11,10,9.18 ,83.20 ,100.93 ,290 ,0.00 ,96.31 ,19.90 ,349.16 ,356.45 ,98.47 
2024-12-06,11,20,9.22 ,81.34 ,100.94 ,295 ,0.00 ,84.64 ,16.46 ,348.18 ,355.44 ,87.70 
2024-12-06,11,30,9.38 ,79.38 ,100.96 ,292 ,0.00 ,119.44 ,26.58 ,327.41 ,355.94 ,112.93 
2024-12-06,11,40,9.59 ,78.47 ,100.98 ,292 ,0.00 ,144.95 ,37.64 ,340.77 ,357.86 ,126.77 
2024-12-06,11,50,9.24 ,81.41 ,101.02 ,296 ,0.03 ,85.93 ,17.62 ,346.75 ,356.12 ,89.23 
2024-12-06,12,00,9.05 ,83.28 ,101.05 ,302 ,0.00 ,103.16 ,20.57 ,319.70 ,355.37 ,104.21 
2024-12-06,12,10,9.09 ,82.91 ,101.08 ,302 ,0.00 ,119.97 ,26.90 ,307.91 ,355.65 ,109.37 
2024-12-06,12,20,9.48 ,80.10 ,101.10 ,304 ,0.00 ,232.13 ,67.80 ,331.47 ,360.59 ,175.00 
2024-12-06,12,30,9.42 ,79.39 ,101.14 ,303 ,0.00 ,103.42 ,21.42 ,342.29 ,357.55 ,104.13 
2024-12-06,12,40,9.35 ,80.53 ,101.16 ,304 ,0.00 ,94.03 ,19.15 ,337.50 ,356.62 ,94.75 
2024-12-06,12,50,9.47 ,80.76 ,101.17 ,302 ,0.00 ,142.42 ,35.77 ,334.63 ,358.96 ,130.21 
2024-12-06,13,00,9.53 ,79.53 ,101.18 ,303 ,0.00 ,141.73 ,35.72 ,329.20 ,358.89 ,126.96 
2024-12-06,13,10,9.62 ,76.52 ,101.21 ,304 ,0.00 ,58.64 ,10.61 ,347.49 ,357.34 ,58.20 
2024-12-06,13,20,9.41 ,77.15 ,101.23 ,312 ,0.00 ,37.27 ,4.52 ,348.51 ,355.12 ,38.78 
2024-12-06,13,30,9.11 ,78.91 ,101.26 ,320 ,0.00 ,23.64 ,0.53 ,349.17 ,353.68 ,25.75 
2024-12-06,13,40,9.08 ,78.44 ,101.29 ,305 ,0.00 ,31.51 ,2.77 ,348.25 ,353.41 ,33.45 
2024-12-06,13,50,9.23 ,76.61 ,101.30 ,305 ,0.00 ,28.01 ,1.93 ,347.17 ,353.66 ,29.13 
2024-12-06,14,00,9.41 ,75.19 ,101.32 ,297 ,0.00 ,34.39 ,3.01 ,343.55 ,354.12 ,34.80 
2024-12-06,14,10,9.57 ,73.86 ,101.35 ,289 ,0.00 ,30.52 ,1.68 ,342.10 ,354.20 ,30.76 
2024-12-06,14,20,9.60 ,72.92 ,101.37 ,291 ,0.00 ,32.09 ,2.55 ,342.15 ,354.53 ,32.45 
2024-12-06,14,30,9.52 ,72.79 ,101.38 ,296 ,0.00 ,26.03 ,0.81 ,340.31 ,354.17 ,26.20 
2024-12-06,14,40,9.50 ,70.91 ,101.40 ,296 ,0.00 ,19.29 ,0.00 ,337.86 ,353.15 ,19.51 
2024-12-06,14,50,9.54 ,67.94 ,101.41 ,295 ,0.00 ,16.38 ,0.00 ,337.99 ,353.00 ,16.58 
2024-12-06,15,00,9.32 ,69.97 ,101.41 ,296 ,0.00 ,12.21 ,0.00 ,332.04 ,351.90 ,12.29 
2024-12-06,15,10,9.27 ,70.12 ,101.42 ,291 ,0.00 ,7.09 ,0.00 ,332.91 ,351.60 ,7.06 
2024-12-06,15,20,9.28 ,69.64 ,101.44 ,287 ,0.00 ,3.29 ,0.00 ,338.29 ,351.84 ,3.31 
2024-12-06,15,30,9.33 ,68.88 ,101.46 ,285 ,0.00 ,1.31 ,0.00 ,338.98 ,351.70 ,1.53 
2024-12-06,15,40,9.22 ,71.90 ,101.47 ,279 ,0.00 ,0.24 ,0.00 ,339.86 ,351.81 ,0.38 
2024-12-06,15,50,9.04 ,76.51 ,101.49 ,272 ,0.00 ,0.00 ,0.00 ,340.10 ,351.67 ,0.00 
2024-12-06,16,00,8.85 ,78.99 ,101.50 ,276 ,0.00 ,0.00 ,0.00 ,339.66 ,351.78 ,0.00 
2024-12-06,16,10,8.82 ,78.92 ,101.52 ,279 ,0.00 ,0.00 ,0.00 ,339.47 ,351.77 ,0.00 
2024-12-06,16,20,8.77 ,79.97 ,101.53 ,274 ,0.00 ,0.00 ,0.00 ,340.26 ,351.14 ,0.00 
2024-12-06,16,30,8.72 ,80.38 ,101.54 ,265 ,0.00 ,0.00 ,0.00 ,339.31 ,351.47 ,0.00 
2024-12-06,16,40,8.67 ,80.25 ,101.55 ,260 ,0.00 ,0.00 ,0.00 ,341.51 ,351.33 ,0.00 
2024-12-06,16,50,8.61 ,80.52 ,101.56 ,258 ,0.00 ,0.00 ,0.00 ,340.35 ,350.94 ,0.00 
2024-12-06,17,00,8.47 ,81.61 ,101.57 ,259 ,0.00 ,0.00 ,0.00 ,336.59 ,350.63 ,0.00 
2024-12-06,17,10,8.41 ,81.67 ,101.57 ,261 ,0.00 ,0.00 ,0.00 ,336.63 ,350.39 ,0.00 
2024-12-06,17,20,8.36 ,81.31 ,101.59 ,255 ,0.00 ,0.00 ,0.00 ,338.87 ,350.28 ,0.00 
2024-12-06,17,30,8.37 ,79.73 ,101.61 ,258 ,0.00 ,0.00 ,0.00 ,338.19 ,349.85 ,0.00 
2024-12-06,17,40,8.19 ,80.21 ,101.60 ,250 ,0.00 ,0.00 ,0.00 ,334.17 ,348.93 ,0.00 
2024-12-06,17,50,8.09 ,80.50 ,101.59 ,251 ,0.00 ,0.00 ,0.00 ,328.91 ,348.43 ,0.00 
2024-12-06,18,00,7.92 ,81.45 ,101.59 ,248 ,0.00 ,0.00 ,0.00 ,322.75 ,347.76 ,0.00 
2024-12-06,18,10,7.85 ,81.44 ,101.60 ,246 ,0.00 ,0.00 ,0.00 ,328.23 ,347.40 ,0.00 
2024-12-06,18,20,7.74 ,81.27 ,101.60 ,246 ,0.00 ,0.00 ,0.00 ,319.32 ,346.49 ,0.00 
2024-12-06,18,30,7.65 ,81.00 ,101.61 ,242 ,0.00 ,0.00 ,0.00 ,321.32 ,345.80 ,0.00 
2024-12-06,18,40,7.56 ,81.18 ,101.60 ,246 ,0.00 ,0.00 ,0.00 ,328.70 ,346.01 ,0.00 
2024-12-06,18,50,7.40 ,81.33 ,101.60 ,246 ,0.00 ,0.00 ,0.00 ,332.49 ,345.82 ,0.00 
2024-12-06,19,00,7.27 ,81.32 ,101.60 ,249 ,0.00 ,0.00 ,0.00 ,326.99 ,345.16 ,0.00 
2024-12-06,19,10,7.13 ,81.38 ,101.59 ,249 ,0.00 ,0.00 ,0.00 ,317.97 ,343.43 ,0.00 
2024-12-06,19,20,7.09 ,81.59 ,101.60 ,245 ,0.00 ,0.00 ,0.00 ,323.74 ,344.26 ,0.00 
2024-12-06,19,30,6.84 ,82.24 ,101.59 ,245 ,0.00 ,0.00 ,0.00 ,294.89 ,340.50 ,0.00 
2024-12-06,19,40,6.43 ,83.31 ,101.57 ,237 ,0.00 ,0.00 ,0.00 ,279.67 ,336.93 ,0.00 
2024-12-06,19,50,6.07 ,85.09 ,101.57 ,227 ,0.00 ,0.00 ,0.00 ,277.74 ,335.02 ,0.00 
2024-12-06,20,00,5.87 ,85.70 ,101.56 ,227 ,0.00 ,0.00 ,0.00 ,275.68 ,334.99 ,0.00 
2024-12-06,20,10,5.65 ,86.43 ,101.54 ,226 ,0.00 ,0.00 ,0.00 ,273.77 ,332.70 ,0.00 
2024-12-06,20,20,5.47 ,86.94 ,101.52 ,226 ,0.00 ,0.00 ,0.00 ,274.57 ,332.61 ,0.00 
2024-12-06,20,30,5.42 ,87.10 ,101.52 ,221 ,0.00 ,0.00 ,0.00 ,276.91 ,332.57 ,0.00 
2024-12-06,20,40,5.44 ,86.98 ,101.51 ,223 ,0.00 ,0.00 ,0.00 ,278.85 ,332.97 ,0.00 
2024-12-06,20,50,5.42 ,87.10 ,101.51 ,219 ,0.00 ,0.00 ,0.00 ,278.52 ,332.22 ,0.00 
2024-12-06,21,00,5.28 ,87.52 ,101.49 ,212 ,0.00 ,0.00 ,0.00 ,277.09 ,332.09 ,0.00 
2024-12-06,21,10,5.11 ,87.87 ,101.47 ,210 ,0.00 ,0.00 ,0.00 ,277.32 ,331.64 ,0.00 
2024-12-06,21,20,4.84 ,89.17 ,101.44 ,194 ,0.00 ,0.00 ,0.00 ,277.09 ,329.86 ,0.00 
2024-12-06,21,30,4.61 ,90.57 ,101.41 ,189 ,0.00 ,0.00 ,0.00 ,278.15 ,329.47 ,0.00 
2024-12-06,21,40,4.48 ,91.00 ,101.38 ,194 ,0.00 ,0.00 ,0.00 ,274.37 ,328.55 ,0.00 
2024-12-06,21,50,4.29 ,91.35 ,101.37 ,181 ,0.00 ,0.00 ,0.00 ,272.22 ,326.97 ,0.00 
2024-12-06,22,00,4.05 ,92.12 ,101.36 ,178 ,0.00 ,0.00 ,0.00 ,271.51 ,326.28 ,0.00 
2024-12-06,22,10,4.15 ,92.49 ,101.35 ,173 ,0.00 ,0.00 ,0.00 ,273.52 ,327.30 ,0.00 
2024-12-06,22,20,4.08 ,92.77 ,101.32 ,158 ,0.00 ,0.00 ,0.00 ,278.15 ,327.36 ,0.00 
2024-12-06,22,30,3.84 ,92.88 ,101.31 ,170 ,0.00 ,0.00 ,0.00 ,280.19 ,326.24 ,0.00 
2024-12-06,22,40,4.19 ,92.45 ,101.29 ,177 ,0.00 ,0.00 ,0.00 ,291.36 ,330.14 ,0.00 
2024-12-06,22,50,4.64 ,91.31 ,101.28 ,172 ,0.00 ,0.00 ,0.00 ,317.78 ,334.38 ,0.00 
2024-12-06,23,00,5.01 ,90.41 ,101.26 ,164 ,0.00 ,0.00 ,0.00 ,327.32 ,336.82 ,0.00 
2024-12-06,23,10,5.13 ,89.97 ,101.24 ,169 ,0.00 ,0.00 ,0.00 ,328.72 ,337.46 ,0.00 
2024-12-06,23,20,5.19 ,89.69 ,101.22 ,170 ,0.00 ,0.00 ,0.00 ,324.48 ,337.30 ,0.00 
2024-12-06,23,30,5.28 ,88.76 ,101.18 ,164 ,0.00 ,0.00 ,0.00 ,317.39 ,337.26 ,0.00 
2024-12-06,23,40,5.26 ,88.80 ,101.16 ,161 ,0.00 ,0.00 ,0.00 ,315.25 ,337.13 ,0.00 
2024-12-06,23,50,5.27 ,88.63 ,101.12 ,166 ,0.00 ,0.00 ,0.00 ,318.04 ,337.20 ,0.00 
2024-12-07,00,00,5.37 ,88.08 ,101.07 ,167 ,0.00 ,0.00 ,0.00 ,320.43 ,337.85 ,0.00 
2024-12-07,00,10,5.53 ,87.30 ,101.03 ,167 ,0.00 ,0.00 ,0.00 ,320.48 ,338.01 ,0.00 
2024-12-07,00,20,5.65 ,86.48 ,100.98 ,163 ,0.00 ,0.00 ,0.00 ,319.04 ,338.63 ,0.00 
2024-12-07,00,30,5.69 ,86.42 ,100.96 ,163 ,0.00 ,0.00 ,0.00 ,319.40 ,338.28 ,0.00 
2024-12-07,00,40,5.75 ,86.29 ,100.93 ,167 ,0.00 ,0.00 ,0.00 ,326.80 ,339.39 ,0.00 
2024-12-07,00,50,5.94 ,84.75 ,100.88 ,168 ,0.00 ,0.00 ,0.00 ,328.46 ,340.21 ,0.00 
2024-12-07,01,00,6.07 ,84.26 ,100.84 ,170 ,0.00 ,0.00 ,0.00 ,330.62 ,340.84 ,0.00 
2024-12-07,01,10,6.14 ,84.13 ,100.83 ,172 ,0.00 ,0.00 ,0.00 ,333.36 ,340.80 ,0.00 
2024-12-07,01,20,6.21 ,84.14 ,100.79 ,171 ,0.00 ,0.00 ,0.00 ,333.44 ,341.13 ,0.00 
2024-12-07,01,30,6.19 ,85.45 ,100.78 ,179 ,0.09 ,0.00 ,0.00 ,336.19 ,340.90 ,0.00 
2024-12-07,01,40,6.19 ,86.12 ,100.75 ,178 ,0.06 ,0.00 ,0.00 ,337.11 ,340.99 ,0.00 
2024-12-07,01,50,6.17 ,86.92 ,100.71 ,174 ,0.08 ,0.00 ,0.00 ,338.25 ,341.25 ,0.00 
2024-12-07,02,00,6.20 ,86.36 ,100.67 ,174 ,0.00 ,0.00 ,0.00 ,338.66 ,341.34 ,0.00 
2024-12-07,02,10,6.19 ,87.59 ,100.63 ,172 ,0.03 ,0.00 ,0.00 ,338.99 ,341.61 ,0.00 
2024-12-07,02,20,6.12 ,88.73 ,100.57 ,164 ,0.04 ,0.00 ,0.00 ,339.62 ,341.36 ,0.00 
2024-12-07,02,30,6.03 ,90.22 ,100.51 ,150 ,0.13 ,0.00 ,0.00 ,341.12 ,341.46 ,0.00 
2024-12-07,02,40,6.11 ,89.10 ,100.48 ,152 ,0.00 ,0.00 ,0.00 ,340.80 ,342.01 ,0.00 
2024-12-07,02,50,6.27 ,88.31 ,100.46 ,161 ,0.00 ,0.00 ,0.00 ,341.63 ,342.00 ,0.03 
2024-12-07,03,00,6.39 ,87.29 ,100.42 ,163 ,0.00 ,0.00 ,0.00 ,341.29 ,342.54 ,0.29 
2024-12-07,03,10,6.46 ,87.13 ,100.35 ,157 ,0.00 ,0.00 ,0.00 ,342.00 ,342.64 ,0.29 
2024-12-07,03,20,6.49 ,87.00 ,100.30 ,157 ,0.00 ,0.00 ,0.00 ,342.18 ,343.11 ,0.29 
2024-12-07,03,30,6.48 ,87.82 ,100.25 ,160 ,0.03 ,0.00 ,0.00 ,342.10 ,342.83 ,0.05 
2024-12-07,03,40,6.42 ,89.79 ,100.22 ,163 ,0.21 ,0.00 ,0.00 ,342.02 ,343.25 ,0.00 
2024-12-07,03,50,6.44 ,90.76 ,100.19 ,167 ,0.05 ,0.00 ,0.00 ,342.27 ,343.37 ,0.00 
2024-12-07,04,00,6.56 ,89.89 ,100.16 ,166 ,0.00 ,0.00 ,0.00 ,342.66 ,343.99 ,0.00 
2024-12-07,04,10,6.80 ,88.74 ,100.13 ,171 ,0.00 ,0.00 ,0.00 ,343.31 ,344.84 ,0.18 
2024-12-07,04,20,7.00 ,88.82 ,100.10 ,173 ,0.08 ,0.00 ,0.00 ,343.94 ,345.36 ,0.05 
2024-12-07,04,30,7.06 ,90.10 ,100.07 ,175 ,0.20 ,0.00 ,0.00 ,345.09 ,345.81 ,0.00 
2024-12-07,04,40,7.06 ,91.53 ,100.03 ,175 ,0.09 ,0.00 ,0.00 ,345.10 ,346.51 ,0.00 
2024-12-07,04,50,7.05 ,92.91 ,100.00 ,178 ,0.19 ,0.00 ,0.00 ,345.86 ,346.48 ,0.00 
2024-12-07,05,00,6.94 ,95.83 ,99.96 ,176 ,0.59 ,0.00 ,0.00 ,346.65 ,346.50 ,0.00 
2024-12-07,05,10,6.91 ,95.79 ,99.93 ,178 ,0.10 ,0.00 ,0.00 ,346.68 ,346.52 ,0.00 
2024-12-07,05,20,6.96 ,95.76 ,99.91 ,177 ,0.23 ,0.00 ,0.00 ,346.78 ,347.08 ,0.00 
2024-12-07,05,30,7.04 ,95.35 ,99.88 ,179 ,0.03 ,0.00 ,0.00 ,347.12 ,347.44 ,0.00 
2024-12-07,05,40,7.14 ,95.20 ,99.86 ,179 ,0.00 ,0.00 ,0.00 ,347.60 ,347.90 ,0.00 
